ZIP_Code	CITY	STATE_ABBREV	PRODUCT
41101	KY-ASHLAND	KY	
41129	KY-CATLETTSBURG	KY	
41472	KY-MOREHEAD	KY	
42103	KY-SMITHS GROVE	KY	
42159	KY-SMITHS GROVE	KY	
42171	KY-SMITHS GROVE	KY	
42437	KY-UNIONTOWN	KY	
42461	KY-UNIONTOWN	KY	
42501	KY-SOMERSET	KY	
42503	KY-SOMERSET	KY	
42518	KY-BURNSIDE	KY	
42519	KY-BURNSIDE	KY	
42553	KY-SCIENCE HILL	KY	
42558	KY-BURNSIDE	KY	
40229	KY-ZONETON	KY	
40358	KY-OWINGSVILLE	KY	
40927	KY-EVARTS	KY	
41121	KY-GREENUP	KY	
42566	KY-LIBERTY	KY	
38575	KY-TOMPKINSVILLE	KY	
40013	KY-SHEPHERDSVILLE	KY	
40037	KY-LORETTO	KY	
40047	KY-MT WASHINGTON	KY	
40051	KY-HODGENVILLE	KY	
40062	KY-LORETTO	KY	
40071	KY-MT WASHINGTON	KY	
40109	KY-ZONETON	KY	
40110	KY-SHEPHERDSVILLE	KY	
40118	KY-ZONETON	KY	
40140	KY-CECILIA	KY	
40145	KY-CECILIA	KY	
40150	KY-SHEPHERDSVILLE	KY	
40160	KY-ELIZABETHTOWN	KY	
40162	KY-ELIZABETHTOWN	KY	
40165	KY-SHEPHERDSVILLE	KY	
40291	KY-MT WASHINGTON	KY	
40299	KY-MT WASHINGTON	KY	
40311	KY-SHARPSBURG	KY	
40334	KY-OWINGSVILLE	KY	
40346	KY-OWINGSVILLE	KY	
40353	KY-OWINGSVILLE	KY	
40360	KY-OWINGSVILLE	KY	
40371	KY-SALT LICK	KY	
40374	KY-SHARPSBURG	KY	
40409	KY-BRODHEAD	KY	
40419	KY-BRODHEAD	KY	
40437	KY-HUSTONVILLE	KY	
40442	KY-LIBERTY	KY	
40444	KY-LANCASTER	KY	
40445	KY-LIVINGSTON	KY	
40447	KY-MT VERNON	KY	
40456	KY-MT VERNON	KY	
40460	KY-MT VERNON	KY	
40461	KY-PAINT LICK	KY	
40464	KY-HUSTONVILLE	KY	
40484	KY-HUSTONVILLE	KY	
40489	KY-EUBANK	KY	
40801	KY-EVARTS	KY	
40823	KY-CUMBERLAND	KY	
40828	KY-EVARTS	KY	
40831	KY-EVARTS	KY	
40843	KY-EVARTS	KY	
40847	KY-EVARTS	KY	
40862	KY-CUMBERLAND	KY	
40935	KY-FLAT LICK	KY	
40939	KY-FLAT LICK	KY	
40972	KY-ONEIDA	KY	
40982	KY-FLAT LICK	KY	
40997	KY-FLAT LICK	KY	
41004	KY-BROOKSVILLE	KY	
41039	KY-EWING	KY	
41040	KY-BROOKSVILLE	KY	
41041	KY-FLEMINGSBURG	KY	
41043	KY-JOHNSVILLE	KY	
41044	KY-FERNLEAF	KY	
41049	KY-HILLSBORO	KY	
41055	KY-MAYS LICK	KY	
41056	KY-WASHINGTON	KY	
41062	KY-FERNLEAF	KY	
41093	KY-HILLSBORO	KY	
41102	KY-MEADS	KY	
41132	KY-GRAYSON	KY	
41135	KY-VANCEBURG	KY	
41139	KY-RUSSELL	KY	
41141	KY-GARRISON	KY	
41143	KY-GRAYSON	KY	
41144	KY-GREENUP	KY	
41146	KY-GRAYSON	KY	
41164	KY-OLIVE HILL	KY	
41166	KY-GARRISON	KY	
41168	KY-MEADS	KY	
41169	KY-RUSSELL	KY	
41173	KY-OLIVE HILL	KY	
41174	KY-SOUTH SHORE	KY	
41175	KY-SOUTH SHORE	KY	
41179	KY-VANCEBURG	KY	
41180	KY-GRAYSON	KY	
41183	KY-RUSSELL	KY	
41189	KY-TOLLESBORO	KY	
41348	KY-HAZARD	KY	
41367	KY-HAZARD	KY	
41701	KY-HAZARD	KY	
41713	KY-HAZARD	KY	
41719	KY-HAZARD	KY	
41722	KY-HAZARD	KY	
41723	KY-HAZARD	KY	
41727	KY-HAZARD	KY	
41729	KY-HAZARD	KY	
41745	KY-HAZARD	KY	
41751	KY-HAZARD	KY	
41754	KY-HAZARD	KY	
41774	KY-HAZARD	KY	
41778	KY-HAZARD	KY	
41819	KY-CUMBERLAND	KY	
41833	KY-CUMBERLAND	KY	
42023	KY-BARDWELL	KY	
42025	KY-CALVERT CITY	KY	
42029	KY-CALVERT CITY	KY	
42044	KY-CALVERT CITY	KY	
42101	KY-BROWNSVILLE	KY	
42151	KY-TOMPKINSVILLE	KY	
42164	KY-SCOTTSVILLE	KY	
42166	KY-TOMPKINSVILLE	KY	
42167	KY-TOMPKINSVILLE	KY	
42207	KY-BEE SPRING	KY	
42210	KY-BROWNSVILLE	KY	
42259	KY-BEE SPRING	KY	
42275	KY-BEE SPRING	KY	
42285	KY-BEE SPRING	KY	
42516	KY-LIBERTY	KY	
42528	KY-LIBERTY	KY	
42539	KY-LIBERTY	KY	
42541	KY-LIBERTY	KY	
42544	KY-FAUBUSH	KY	
42565	KY-LIBERTY	KY	
42567	KY-EUBANK	KY	
42603	KY-MONTICELLO	KY	
42633	KY-MONTICELLO	KY	
42701	KY-ELIZABETHTOWN	KY	
42712	KY-CLARKSON	KY	
42713	KY-SOUTH HARDIN	KY	
42718	KY-CAMPBELLSVILLE	KY	
42724	KY-CECILIA	KY	
42726	KY-CLARKSON	KY	
42729	KY-BEE SPRING	KY	
42732	KY-CECILIA	KY	
42733	KY-CAMPBELLSVILLE	KY	
42740	KY-SOUTH HARDIN	KY	
42748	KY-HODGENVILLE	KY	
42753	KY-CAMPBELLSVILLE	KY	
42754	KY-LEITCHFIELD	KY	
42758	KY-CAMPBELLSVILLE	KY	
42776	KY-SOUTH HARDIN	KY	
42784	KY-SOUTH HARDIN	KY	
42788	KY-SOUTH HARDIN	KY	
38549	KY-ALBANY	KY	
40009	KY-BRADSFORDVILLE	KY	
40119	KY-CANEYVILLE	KY	
41002	KY-AUGUSTA	KY	
41031	KY-MT OLIVE	KY	
41034	KY-DOVER	KY	
41064	KY-MT OLIVE	KY	
41537	KY-JENKINS	KY	
41731	KY-VICCO	KY	
41735	KY-LEATHERWOOD	KY	
41746	KY-VICCO	KY	
41759	KY-VICCO	KY	
41760	KY-VICCO	KY	
41763	KY-LEATHERWOOD	KY	
41773	KY-VICCO	KY	
41826	KY-VICCO	KY	
41835	KY-JENKINS	KY	
42021	KY-ARLINGTON	KY	
42028	KY-SMITHLAND	KY	
42031	KY-COLUMBUS	KY	
42032	KY-COLUMBUS	KY	
42039	KY-MILBURN	KY	
42045	KY-SMITHLAND	KY	
42058	KY-SMITHLAND	KY	
42081	KY-SMITHLAND	KY	
42083	KY-SMITHLAND	KY	
42127	KY-PARK CITY	KY	
42129	KY-GREENSBURG	KY	
42141	KY-GLASGOW	KY	
42160	KY-PARK CITY	KY	
42163	KY-PARK CITY	KY	
42261	KY-CANEYVILLE	KY	
42349	KY-CANEYVILLE	KY	
42361	KY-CANEYVILLE	KY	
42602	KY-ALBANY	KY	
42642	KY-COLUMBIA	KY	
42716	KY-GREENSBURG	KY	
42717	KY-BURKESVILLE	KY	
42721	KY-CANEYVILLE	KY	
42728	KY-COLUMBIA	KY	
42741	KY-COLUMBIA	KY	
42742	KY-COLUMBIA	KY	
42743	KY-GREENSBURG	KY	
42757	KY-GREENSBURG	KY	
42762	KY-CANEYVILLE	KY	
42764	KY-GREENSBURG	KY	
42782	KY-GREENSBURG	KY	
50104	IA-WHAT CHEER	IA	
50112	IA-GRINNELL	IA	
50207	IA-NEW SHARON	IA	
50551	IA-ROCKWELL CITY	IA	
51453	IA-LOHRVILLE	IA	
52057	IA-MANCHESTER	IA	
52301	IA-MARENGO	IA	
52530	IA-AGENCY	IA	
52635	IA-LOCKRIDGE	IA	
52738	IA-COLUMBUS JUNCTION	IA	
52774	IA-DE WITT	IA	
50010	IA-NEVADA CITY	IA	
50021	IA-ELKHART	IA	
50028	IA-NEWTON	IA	
50035	IA-ELKHART	IA	
50055	IA-COLLINS	IA	
50073	IA-ELKHART	IA	
50115	IA-GUTHRIE CENTER	IA	
50135	IA-GRINNELL	IA	
50136	IA-WHAT CHEER	IA	
50141	IA-NEWTON	IA	
50164	IA-GREENFIELD	IA	
50171	IA-MONTEZUMA	IA	
50201	IA-NEVADA CITY	IA	
50208	IA-NEWTON	IA	
50242	IA-NEW SHARON	IA	
50248	IA-STORY CITY	IA	
50254	IA-AFTON	IA	
50255	IA-WHAT CHEER	IA	
50268	IA-WHAT CHEER	IA	
50514	IA-ARMSTRONG	IA	
50536	IA-EMMETSBURG	IA	
50563	IA-MANSON	IA	
50579	IA-ROCKWELL CITY	IA	
50590	IA-SWEA CITY	IA	
50613	IA-JANESVILLE	IA	
50630	IA-FREDERICKSBURG	IA	
50647	IA-JANESVILLE	IA	
50654	IA-MANCHESTER	IA	
50670	IA-JANESVILLE	IA	
50674	IA-SUMNER	IA	
50677	IA-JANESVILLE	IA	
50681	IA-SUMNER	IA	
50682	IA-MANCHESTER	IA	
50830	IA-AFTON	IA	
50837	IA-BRIDGEWATER	IA	
50849	IA-GREENFIELD	IA	
51354	IA-OCHEYEDAN	IA	
51443	IA-GLIDDEN	IA	
51521	IA-AVOCA	IA	
51528	IA-DUNLAP	IA	
51529	IA-DUNLAP	IA	
51537	IA-HARLAN	IA	
51546	IA-LOGAN	IA	
51555	IA-LOGAN	IA	
51559	IA-PERSIA	IA	
51563	IA-PERSIA	IA	
51579	IA-WOODBINE	IA	
52035	IA-COLESBURG	IA	
52040	IA-DYERSVILLE	IA	
52042	IA-EDGEWOOD	IA	
52045	IA-EPWORTH	IA	
52046	IA-FARLEY	IA	
52048	IA-COLESBURG	IA	
52065	IA-NEW VIENNA	IA	
52068	IA-EPWORTH	IA	
52201	IA-AINSWORTH	IA	
52205	IA-CENTRAL CITY	IA	
52208	IA-BELLE PLAINE	IA	
52209	IA-MARENGO	IA	
52213	IA-CENTRAL CITY	IA	
52214	IA-CENTRAL CITY	IA	
52216	IA-TIPTON	IA	
52232	IA-BELLE PLAINE	IA	
52248	IA-KEOTA	IA	
52251	IA-MARENGO	IA	
52257	IA-BELLE PLAINE	IA	
52306	IA-TIPTON	IA	
52325	IA-WILLIAMSBURG	IA	
52336	IA-CENTRAL CITY	IA	
52353	IA-WASHINGTON CITY	IA	
52361	IA-WILLIAMSBURG	IA	
52501	IA-AGENCY	IA	
52554	IA-ELDON	IA	
52560	IA-ELDON	IA	
52567	IA-LIBERTYVILLE	IA	
52586	IA-WHAT CHEER	IA	
52591	IA-SIGOURNEY	IA	
52623	IA-NEW LONDON	IA	
52645	IA-NEW LONDON	IA	
52651	IA-LOCKRIDGE	IA	
52653	IA-WAPELLO	IA	
52737	IA-COLUMBUS JUNCTION	IA	
52742	IA-DE WITT	IA	
52772	IA-TIPTON	IA	
50046	IA-CAMBRIDGE	IA	
50058	IA-COON RAPIDS	IA	
50142	IA-LEGRAND	IA	
50556	IA-LEDYARD	IA	
50653	IA-MARBLE ROCK	IA	
51245	IA-PRIMGHAR	IA	
51345	IA-HARRIS	IA	
51459	IA-RALSTON	IA	
51562	IA-PANAMA	IA	
51632	IA-CLARINDA	IA	
52036	IA-DELHI	IA	
52142	IA-FAYETTE	IA	
52339	IA-TOLEDO	IA	
52568	IA-MARTINSBURG	IA	
50001	IA-MILO	IA	
50002	IA-ADAIR	IA	
50003	IA-DE SOTO	IA	
50006	IA-ALDEN	IA	
50007	IA-SLATER	IA	
50014	IA-MADRID	IA	
50020	IA-ADAIR	IA	
50025	IA-AUDUBON	IA	
50026	IA-BAGLEY	IA	
50029	IA-BAYARD	IA	
50036	IA-MADRID	IA	
50039	IA-BOUTON	IA	
50042	IA-EXIRA	IA	
50044	IA-BUSSEY	IA	
50048	IA-FONTANELLE	IA	
50049	IA-CHARITON	IA	
50050	IA-LANESBORO	IA	
50054	IA-MINGO	IA	
50057	IA-ATTICA	IA	
50060	IA-CHARITON	IA	
50062	IA-MELCHER	IA	
50064	IA-GRAND JUNCTION	IA	
50066	IA-JAMAICA	IA	
50068	IA-LUCAS	IA	
50069	IA-DE SOTO	IA	
50070	IA-DEXTER	IA	
50071	IA-DOWS	IA	
50072	IA-DE SOTO	IA	
50074	IA-TINGLEY	IA	
50076	IA-EXIRA	IA	
50101	IA-DOWS	IA	
50106	IA-LEGRAND	IA	
50107	IA-GRAND JUNCTION	IA	
50108	IA-KELLERTON	IA	
50110	IA-AUDUBON	IA	
50116	IA-LOVILIA	IA	
50117	IA-AUDUBON	IA	
50119	IA-TRACY	IA	
50122	IA-BUCKEYE	IA	
50123	IA-HUMESTON	IA	
50124	IA-CAMBRIDGE	IA	
50125	IA-LIBERTY CENTER	IA	
50126	IA-BUCKEYE	IA	
50127	IA-MINGO	IA	
50128	IA-JAMAICA	IA	
50129	IA-GRAND JUNCTION	IA	
50130	IA-RANDALL	IA	
50133	IA-KELLERTON	IA	
50134	IA-SLATER	IA	
50138	IA-KNOXVILLE	IA	
50139	IA-LACONA	IA	
50140	IA-KELLERTON	IA	
50143	IA-LEIGHTON	IA	
50145	IA-LIBERTY CENTER	IA	
50146	IA-LINDEN	IA	
50149	IA-MACKSBURG	IA	
50150	IA-LOVILIA	IA	
50151	IA-LUCAS	IA	
50152	IA-MADRID	IA	
50153	IA-PEORIA	IA	
50154	IA-MCCALLSBURG	IA	
50155	IA-MACKSBURG	IA	
50156	IA-MADRID	IA	
50157	IA-MALCOM	IA	
50158	IA-LEGRAND	IA	
50160	IA-MARTENSDALE	IA	
50161	IA-MAXWELL	IA	
50163	IA-MELCHER	IA	
50166	IA-MILO	IA	
50167	IA-REDFIELD	IA	
50168	IA-MINGO	IA	
50170	IA-MONROE	IA	
50173	IA-MONTOUR	IA	
50174	IA-OSCEOLA	IA	
50210	IA-NEW VIRGINIA	IA	
50211	IA-MARTENSDALE	IA	
50212	IA-BOUTON	IA	
50213	IA-OSCEOLA	IA	
50214	IA-OTLEY	IA	
50216	IA-LINDEN	IA	
50219	IA-PELLA	IA	
50220	IA-RIPPEY	IA	
50222	IA-PERU	IA	
50225	IA-PLEASANTVILLE	IA	
50226	IA-SLATER	IA	
50227	IA-ALDEN	IA	
50228	IA-MONROE	IA	
50229	IA-MARTENSDALE	IA	
50230	IA-ROLAND	IA	
50231	IA-RANDALL	IA	
50233	IA-REDFIELD	IA	
50235	IA-RIPPEY	IA	
50236	IA-ROLAND	IA	
50238	IA-RUSSELL	IA	
50240	IA-MARTENSDALE	IA	
50243	IA-SLATER	IA	
50244	IA-SLATER	IA	
50250	IA-LINDEN	IA	
50252	IA-PLEASANTVILLE	IA	
50256	IA-TRACY	IA	
50257	IA-OSCEOLA	IA	
50261	IA-DE SOTO	IA	
50264	IA-OSCEOLA	IA	
50272	IA-WILLIAMSON	IA	
50273	IA-DE SOTO	IA	
50275	IA-OSCEOLA	IA	
50276	IA-BOUTON	IA	
50277	IA-JAMAICA	IA	
50278	IA-MCCALLSBURG	IA	
50426	IA-ST. ANSGAR	IA	
50436	IA-FOREST CITY	IA	
50451	IA-LEDYARD	IA	
50452	IA-DOWS	IA	
50454	IA-STACYVILLE	IA	
50455	IA-STACYVILLE	IA	
50461	IA-ST. ANSGAR	IA	
50466	IA-ELMA	IA	
50468	IA-MARBLE ROCK	IA	
50470	IA-DOWS	IA	
50472	IA-ST. ANSGAR	IA	
50476	IA-STACYVILLE	IA	
50481	IA-ST. ANSGAR	IA	
50510	IA-ALBERT CITY	IA	
50527	IA-MALLARD	IA	
50528	IA-CYLINDER	IA	
50540	IA-FONDA	IA	
50546	IA-MALLARD	IA	
50554	IA-ALBERT CITY	IA	
50561	IA-LYTTON	IA	
50562	IA-MALLARD	IA	
50565	IA-MARATHON	IA	
50568	IA-NEWELL	IA	
50575	IA-POMEROY	IA	
50576	IA-REMBRANDT	IA	
50581	IA-ROLFE	IA	
50583	IA-LAKE VIEW	IA	
50585	IA-LINN GROVE	IA	
50588	IA-NEWELL	IA	
50593	IA-FONDA	IA	
50601	IA-APLINGTON	IA	
50602	IA-APLINGTON	IA	
50603	IA-ALTA VISTA	IA	
50604	IA-APLINGTON	IA	
50606	IA-ARLINGTON	IA	
50607	IA-LAMONT	IA	
50608	IA-APLINGTON	IA	
50609	IA-GLADBROOK	IA	
50611	IA-GREENE	IA	
50612	IA-TRAER	IA	
50619	IA-GREENE	IA	
50624	IA-GRUNDY CENTER	IA	
50625	IA-APLINGTON	IA	
50628	IA-ELMA	IA	
50629	IA-FAIRBANK	IA	
50632	IA-GARWIN	IA	
50635	IA-GLADBROOK	IA	
50636	IA-GREENE	IA	
50638	IA-GRUNDY CENTER	IA	
50641	IA-HAZLETON	IA	
50642	IA-GRUNDY CENTER	IA	
50644	IA-ROWLEY	IA	
50645	IA-NEW HAMPTON	IA	
50648	IA-BRANDON	IA	
50649	IA-APLINGTON	IA	
50650	IA-LAMONT	IA	
50651	IA-BRANDON	IA	
50652	IA-GLADBROOK	IA	
50655	IA-MAYNARD	IA	
50657	IA-REINBECK	IA	
50658	IA-NEW HAMPTON	IA	
50659	IA-NEW HAMPTON	IA	
50662	IA-FAIRBANK	IA	
50665	IA-APLINGTON	IA	
50669	IA-REINBECK	IA	
50671	IA-HAZLETON	IA	
50672	IA-WELLSBURG	IA	
50675	IA-TRAER	IA	
50680	IA-WELLSBURG	IA	
50801	IA-CRESTON	IA	
50831	IA-ARISPE	IA	
50833	IA-GRAVITY	IA	
50835	IA-BENTON	IA	
50836	IA-BENTON	IA	
50840	IA-CLEARFIELD	IA	
50841	IA-PRESCOTT	IA	
50842	IA-CRESTON	IA	
50845	IA-DIAGONAL	IA	
50846	IA-FONTANELLE	IA	
50848	IA-GRAVITY	IA	
50851	IA-KENT	IA	
50854	IA-MOUNT AYR	IA	
50858	IA-ORIENT	IA	
50859	IA-PRESCOTT	IA	
50860	IA-REDDING	IA	
50861	IA-SHANNON CITY	IA	
50862	IA-GRAVITY	IA	
50863	IA-TINGLEY	IA	
51002	IA-LINN GROVE	IA	
51005	IA-PETERSON	IA	
51010	IA-UTE	IA	
51014	IA-PAULLINA	IA	
51019	IA-RICKETTS	IA	
51022	IA-PAULLINA	IA	
51033	IA-LINN GROVE	IA	
51034	IA-UTE	IA	
51040	IA-BLENCOE	IA	
51046	IA-PAULLINA	IA	
51047	IA-PETERSON	IA	
51058	IA-PETERSON	IA	
51060	IA-UTE	IA	
51248	IA-HARTLEY	IA	
51249	IA-MELVIN	IA	
51346	IA-HARTLEY	IA	
51347	IA-HARRIS	IA	
51350	IA-MELVIN	IA	
51432	IA-MANNING	IA	
51433	IA-AUBURN	IA	
51436	IA-AUBURN	IA	
51439	IA-RICKETTS	IA	
51440	IA-DEDHAM	IA	
51441	IA-SCHLESWIG	IA	
51442	IA-SCHLESWIG	IA	
51445	IA-SCHLESWIG	IA	
51448	IA-SCHLESWIG	IA	
51449	IA-LAKE CITY	IA	
51450	IA-LAKE VIEW	IA	
51451	IA-LANESBORO	IA	
51454	IA-MANNING	IA	
51455	IA-MANNING	IA	
51460	IA-RICKETTS	IA	
51461	IA-SCHLESWIG	IA	
51462	IA-RALSTON	IA	
51465	IA-VAIL	IA	
51467	IA-MANNING	IA	
51523	IA-BLENCOE	IA	
51530	IA-PANAMA	IA	
51534	IA-TABOR	IA	
51543	IA-AUDUBON	IA	
51545	IA-LITTLE SIOUX	IA	
51550	IA-MAGNOLIA	IA	
51551	IA-TABOR	IA	
51553	IA-MINDEN	IA	
51556	IA-MODALE	IA	
51557	IA-MONDAMIN	IA	
51558	IA-PISGAH	IA	
51561	IA-THURMAN	IA	
51564	IA-PISGAH	IA	
51565	IA-PORTSMOUTH	IA	
51570	IA-SHELBY	IA	
51572	IA-UTE	IA	
51630	IA-COLLEGE SPRINGS	IA	
51631	IA-BRADDYVILLE	IA	
51636	IA-COLLEGE SPRINGS	IA	
51637	IA-COLLEGE SPRINGS	IA	
51638	IA-CLARINDA	IA	
51639	IA-RIVERTON	IA	
51640	IA-SIDNEY	IA	
51646	IA-CLARINDA	IA	
51648	IA-PERCIVAL	IA	
51649	IA-RANDOLPH	IA	
51650	IA-RIVERTON	IA	
51651	IA-CLARINDA	IA	
51652	IA-SIDNEY	IA	
51653	IA-TABOR	IA	
51654	IA-THURMAN	IA	
51656	IA-CLARINDA	IA	
52031	IA-BELLEVUE	IA	
52033	IA-WORTHINGTON	IA	
52037	IA-DELMAR	IA	
52038	IA-LAMONT	IA	
52041	IA-EARLVILLE	IA	
52043	IA-VOLGA	IA	
52050	IA-GREELEY	IA	
52052	IA-LUXEMBURG	IA	
52053	IA-HOLY CROSS	IA	
52056	IA-LUXEMBURG	IA	
52060	IA-DELMAR	IA	
52066	IA-HOLY CROSS	IA	
52070	IA-SABULA	IA	
52074	IA-BELLEVUE	IA	
52076	IA-STRAWBERRY POINT	IA	
52077	IA-VOLGA	IA	
52078	IA-WORTHINGTON	IA	
52132	IA-PROTIVIN	IA	
52134	IA-LIME SPRINGS	IA	
52136	IA-CRESCO	IA	
52144	IA-PROTIVIN	IA	
52147	IA-ALPHA	IA	
52154	IA-LAWLER	IA	
52155	IA-LIME SPRINGS	IA	
52163	IA-PROTIVIN	IA	
52164	IA-RANDALIA	IA	
52165	IA-CRESCO	IA	
52166	IA-ST. LUCAS	IA	
52169	IA-WADENA	IA	
52171	IA-WAUCOMA	IA	
52175	IA-ST. LUCAS	IA	
52210	IA-BRANDON	IA	
52215	IA-CHELSEA	IA	
52217	IA-TRAER	IA	
52218	IA-TROY MILLS	IA	
52220	IA-CONROY	IA	
52222	IA-DEEP RIVER	IA	
52223	IA-DELHI	IA	
52224	IA-TRAER	IA	
52225	IA-CHELSEA	IA	
52231	IA-HARPER	IA	
52236	IA-CONROY	IA	
52237	IA-HOPKINTON	IA	
52240	IA-SOLON	IA	
52241	IA-TIFFIN	IA	
52253	IA-LISBON	IA	
52255	IA-LOWDEN	IA	
52310	IA-HOPKINTON	IA	
52320	IA-STANWOOD	IA	
52322	IA-OXFORD	IA	
52323	IA-LOWDEN	IA	
52327	IA-RIVERSIDE	IA	
52329	IA-ROWLEY	IA	
52330	IA-RYAN	IA	
52333	IA-SOLON	IA	
52334	IA-CONROY	IA	
52335	IA-HARPER	IA	
52337	IA-STANWOOD	IA	
52340	IA-TIFFIN	IA	
52342	IA-TOLEDO	IA	
52344	IA-TROY MILLS	IA	
52348	IA-CHELSEA	IA	
52349	IA-BRANDON	IA	
52352	IA-WALKER	IA	
52358	IA-ROCHESTER	IA	
52359	IA-WEST CHESTER	IA	
52531	IA-ALBIA	IA	
52535	IA-FAIRFIELD	IA	
52536	IA-BLAKESBURG	IA	
52540	IA-BRIGHTON	IA	
52542	IA-MILTON	IA	
52543	IA-FREMONT	IA	
52544	IA-CENTERVILLE	IA	
52548	IA-CHILLICOTHE	IA	
52549	IA-CINCINNATI	IA	
52550	IA-DELTA	IA	
52551	IA-DOUDS	IA	
52552	IA-BLAKESBURG	IA	
52553	IA-EDDYVILLE	IA	
52555	IA-CINCINNATI	IA	
52556	IA-FAIRFIELD	IA	
52561	IA-FREMONT	IA	
52563	IA-HEDRICK	IA	
52565	IA-DOUDS	IA	
52566	IA-FREMONT	IA	
52569	IA-MELROSE	IA	
52570	IA-MILTON	IA	
52571	IA-MORAVIA	IA	
52572	IA-CENTERVILLE	IA	
52574	IA-MYSTIC	IA	
52576	IA-OLLIE	IA	
52577	IA-EDDYVILLE	IA	
52580	IA-PACKWOOD	IA	
52581	IA-PLANO	IA	
52583	IA-PROMISE CITY	IA	
52585	IA-RICHLAND	IA	
52588	IA-DOUDS	IA	
52590	IA-SEYMOUR	IA	
52593	IA-UNIONVILLE	IA	
52594	IA-UNIONVILLE	IA	
52619	IA-ARGYLE	IA	
52620	IA-FARMINGTON	IA	
52621	IA-CRAWFORDSVILLE	IA	
52624	IA-DENMARK	IA	
52625	IA-DONNELLSON	IA	
52626	IA-FARMINGTON	IA	
52627	IA-DENMARK	IA	
52630	IA-HILLSBORO	IA	
52631	IA-HOUGHTON	IA	
52632	IA-MONTROSE	IA	
52637	IA-OAKVILLE	IA	
52639	IA-MONTROSE	IA	
52641	IA-MOUNT PLEASANT	IA	
52644	IA-MOUNT UNION	IA	
52646	IA-OAKVILLE	IA	
52647	IA-OLDS	IA	
52648	IA-HOUGHTON	IA	
52649	IA-SALEM	IA	
52652	IA-OLDS	IA	
52654	IA-MOUNT PLEASANT	IA	
52656	IA-WEST POINT	IA	
52657	IA-HOUGHTON	IA	
52658	IA-DENMARK	IA	
52659	IA-WINFIELD	IA	
52660	IA-MOUNT UNION	IA	
52720	IA-ATALISSA	IA	
52721	IA-BENNETT	IA	
52727	IA-LOW MOOR	IA	
52730	IA-LOW MOOR	IA	
52731	IA-CHARLOTTE	IA	
52732	IA-LOW MOOR	IA	
52739	IA-CONESVILLE	IA	
52747	IA-DURANT	IA	
52748	IA-LECLAIRE	IA	
52750	IA-LOW MOOR	IA	
52752	IA-GRANDVIEW	IA	
52753	IA-LECLAIRE	IA	
52754	IA-LETTS	IA	
52755	IA-LONE TREE	IA	
52757	IA-LOW MOOR	IA	
52760	IA-MOSCOW	IA	
52761	IA-GRANDVIEW	IA	
52765	IA-DURANT	IA	
52766	IA-NICHOLS	IA	
52768	IA-LECLAIRE	IA	
52769	IA-DURANT	IA	
52776	IA-ATALISSA	IA	
52777	IA-LOWDEN	IA	
52778	IA-DURANT	IA	
52807	IA-LECLAIRE	IA	
63465	IA-FARMINGTON	IA	
64431	IA-BRADDYVILLE	IA	
64445	IA-BRADDYVILLE	IA	
51401	IA-HALBUR	IA	
51430	IA-HALBUR	IA	
51444	IA-HALBUR	IA	
52533	IA-BLADENSBURG	IA	
31063	GA-MONTEZUMA	GA	
31068	GA-MONTEZUMA	GA	
31711	GA-MONTEZUMA	GA	
30523	GA-CLARKESVILLE	GA	
30573	GA-CLARKESVILLE	GA	
30580	GA-CLARKESVILLE	GA	
30510	GA-CORNELIA	GA	
30511	GA-CORNELIA	GA	
30531	GA-CORNELIA	GA	
30535	GA-CORNELIA	GA	
30563	GA-CORNELIA	GA	
30620	GA-WINDER	GA	
30680	GA-WINDER	GA	
30011	GA-WINDER	GA	
30533	GA-DAHLONEGA	GA	
30546	GA-HIAWASSEE	GA	
30564	GA-DAHLONEGA	GA	
30597	GA-DAHLONEGA	GA	
30655	GA-MONROE	GA	
30740	GA-TUNNEL HILL	GA	
31826	GA-MANCHESTER	GA	
30014	GA-MONROE	GA	
30019	GA-MONROE	GA	
30025	GA-MONROE	GA	
30052	GA-MONROE	GA	
30293	GA-MANCHESTER	GA	
30540	GA-CHATSWORTH	GA	
30565	GA-NICHOLSON	GA	
30605	GA-NICHOLSON	GA	
30607	GA-NICHOLSON	GA	
30629	GA-COMER	GA	
30630	GA-LEXINGTON	GA	
30641	GA-MONROE	GA	
30648	GA-LEXINGTON	GA	
30650	GA-MONROE	GA	
30656	GA-MONROE	GA	
30660	GA-LEXINGTON	GA	
30663	GA-MONROE	GA	
30705	GA-CHATSWORTH	GA	
30708	GA-CHATSWORTH	GA	
30710	GA-COHUTTA	GA	
30711	GA-CHATSWORTH	GA	
30720	GA-DALTON	GA	
30721	GA-DALTON	GA	
30724	GA-CHATSWORTH	GA	
30735	GA-DALTON	GA	
30736	GA-TUNNEL HILL	GA	
30755	GA-TUNNEL HILL	GA	
30756	GA-COHUTTA	GA	
31024	GA-LAKE SINCLAIR	GA	
31061	GA-MILLEDGEVILLE	GA	
31062	GA-MILLEDGEVILLE	GA	
31082	GA-MILLEDGEVILLE	GA	
31087	GA-MILLEDGEVILLE	GA	
31816	GA-MANCHESTER	GA	
30114	GA-CANTON	GA	
30115	GA-CANTON	GA	
31020	GA-JEFFERSONVILLE	GA	
31643	GA-QUITMAN	GA	
31825	GA-PRESTON	GA	
39842	GA-DAWSON	GA	
30004	GA-CANTON	GA	
