ZIP_Code	CITY_NAME	ST_ABBREV	SERVICE_Avail
86405	Lake Havasu City	Pacific	1 GIG
86406	Lake Havasu City	Pacific	1 GIG
79316	Brownfield	West Texas	1 GIG
79329	Idalou	West Texas	1 GIG
79401	Lubbock	West Texas	1 GIG
79403	Lubbock	West Texas	1 GIG
79404	Lubbock	West Texas	1 GIG
79406	Lubbock	West Texas	1 GIG
79407	Lubbock	West Texas	1 GIG
79409	Lubbock	West Texas	1 GIG
79410	Lubbock	West Texas	1 GIG
79411	Lubbock	West Texas	1 GIG
79412	Lubbock	West Texas	1 GIG
79413	Lubbock	West Texas	1 GIG
79414	Lubbock	West Texas	1 GIG
79415	Lubbock	West Texas	1 GIG
79416	Lubbock	West Texas	1 GIG
79423	Lubbock	West Texas	1 GIG
79424	Lubbock	West Texas	1 GIG
79350	New Deal	West Texas	1 GIG
79356	Post	West Texas	1 GIG
79366	Ransom Canyon	West Texas	1 GIG
79360	Seminole	West Texas	1 GIG
79363	Shallowater	West Texas	1 GIG
79364	Slaton	West Texas	1 GIG
79382	Wolfforth	West Texas	1 GIG
93529	June Lake	Pacific	1 GIG
93546	Mammoth Lakes	Pacific	1 GIG
79714	Andrews	West Texas	1 GIG
79720	Big Spring	West Texas	1 GIG
79511	Coahoma	West Texas	1 GIG
79701	Midland	West Texas	1 GIG
79703	Midland	West Texas	1 GIG
79705	Midland	West Texas	1 GIG
79706	Midland	West Texas	1 GIG
79707	Midland	West Texas	1 GIG
79712	Midland	West Texas	1 GIG
79765	Odessa	West Texas	1 GIG
76067	Mineral Wells	West Texas	1 GIG
93933	Marina	Pacific	1 GIG
93940	Monterey	Pacific	1 GIG
93944	Monterey	Pacific	1 GIG
93955	Seaside	Pacific	1 GIG
89048	Pahrump	Pacific	1 GIG
89060	Pahrump	Pacific	1 GIG
89061	Pahrump	Pacific	1 GIG
79772	Pecos	West Texas	1 GIG
79235	Floydada	West Texas	1 GIG
79241	Lockney	West Texas	1 GIG
79072	Plainview	West Texas	1 GIG
79546	Rotan	West Texas	1 GIG
76908	Goodfellow Air Force Base	West Texas	1 GIG
76901	San Angelo	West Texas	1 GIG
76903	San Angelo	West Texas	1 GIG
76904	San Angelo	West Texas	1 GIG
76905	San Angelo	West Texas	1 GIG
76909	San Angelo	West Texas	1 GIG
96141	Homewood	Pacific	1 GIG
95724	Norden	Pacific	1 GIG
96146	Olympic Valley	Pacific	1 GIG
95728	Soda Springs	Pacific	1 GIG
96145	Tahoe City	Pacific	1 GIG
96142	Tahoma	Pacific	1 GIG
96161	Truckee	Pacific	1 GIG
96162	Truckee	Pacific	1 GIG
76384	Vernon	West Texas	1 GIG
